date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,winner,month
2022-06-13,australia,peru,0,0,fifa world cup qualification,al rayyan,qatar,True,draw,june
2022-06-14,costa rica,new zealand,1,0,fifa world cup qualification,al rayyan,qatar,True,home_team,june
2022-11-20,qatar,ecuador,0,2,fifa world cup,al khor,qatar,False,away_team,november
2022-11-21,netherlands,senegal,0,2,fifa world cup,doha,qatar,True,away_team,november
2022-11-21,england,iran,6,2,fifa world cup,al rayyan,qatar,True,home_team,november
2022-11-21,united states,wales,1,1,fifa world cup,al rayyan,qatar,True,draw,november
2022-11-22,argentina,saudi arabia,1,2,fifa world cup,lusail,qatar,True,away_team,november
2022-11-22,mexico,poland,0,0,fifa world cup,doha,qatar,True,draw,november
2022-11-22,denmark,tunisia,0,0,fifa world cup,al rayyan,qatar,True,draw,november
2022-11-22,australia,france,4,1,fifa world cup,al wakrah,qatar,True,home_team,november
2022-11-23,germany,japan,1,2,fifa world cup,al rayyan,qatar,True,away_team,november
2022-11-23,costa rica,spain,7,0,fifa world cup,doha,qatar,True,home_team,november
2022-11-23,croatia,morocco,0,0,fifa world cup,al khor,qatar,True,draw,november
2022-11-23,belgium,canada,1,0,fifa world cup,al rayyan,qatar,True,home_team,november
2022-11-24,cameroon,switzerland,1,0,fifa world cup,al wakrah,qatar,True,home_team,november
2022-11-24,brazil,serbia,2,0,fifa world cup,lusail,qatar,True,home_team,november
2022-11-24,south korea,uruguay,0,0,fifa world cup,al rayyan,qatar,True,draw,november
2022-11-24,ghana,portugal,3,2,fifa world cup,doha,qatar,True,home_team,november
2022-11-25,qatar,senegal,1,3,fifa world cup,doha,qatar,False,away_team,november
2022-11-25,ecuador,netherlands,1,1,fifa world cup,al rayyan,qatar,True,draw,november
2022-11-25,iran,wales,0,2,fifa world cup,al rayyan,qatar,True,away_team,november
2022-11-25,england,united states,0,0,fifa world cup,al khor,qatar,True,draw,november
2022-11-26,poland,saudi arabia,2,0,fifa world cup,al rayyan,qatar,True,home_team,november
2022-11-26,argentina,mexico,2,0,fifa world cup,lusail,qatar,True,home_team,november
2022-11-26,australia,tunisia,0,1,fifa world cup,al wakrah,qatar,True,away_team,november
2022-11-26,denmark,france,2,1,fifa world cup,doha,qatar,True,home_team,november
2022-11-27,costa rica,japan,0,1,fifa world cup,al rayyan,qatar,True,away_team,november
2022-11-27,germany,spain,1,1,fifa world cup,al khor,qatar,True,draw,november
2022-11-27,belgium,morocco,0,2,fifa world cup,doha,qatar,True,away_team,november
2022-11-27,canada,croatia,4,1,fifa world cup,al rayyan,qatar,True,home_team,november
2022-11-28,cameroon,serbia,3,3,fifa world cup,al wakrah,qatar,True,draw,november
2022-11-28,brazil,switzerland,1,0,fifa world cup,doha,qatar,True,home_team,november
2022-11-28,ghana,south korea,2,3,fifa world cup,al rayyan,qatar,True,away_team,november
2022-11-28,portugal,uruguay,2,0,fifa world cup,lusail,qatar,True,home_team,november
2022-11-29,ecuador,senegal,1,2,fifa world cup,al rayyan,qatar,True,away_team,november
2022-11-29,qatar,netherlands,0,2,fifa world cup,al khor,qatar,False,away_team,november
2022-11-29,england,wales,0,3,fifa world cup,al rayyan,qatar,True,away_team,november
2022-11-29,iran,united states,0,1,fifa world cup,doha,qatar,True,away_team,november
2022-11-30,argentina,poland,0,2,fifa world cup,doha,qatar,True,away_team,november
2022-11-30,mexico,saudi arabia,1,2,fifa world cup,lusail,qatar,True,away_team,november
2022-11-30,australia,denmark,1,0,fifa world cup,al wakrah,qatar,True,home_team,november
2022-11-30,france,tunisia,1,0,fifa world cup,al rayyan,qatar,True,home_team,november
2022-12-01,japan,spain,2,1,fifa world cup,al rayyan,qatar,True,home_team,december
2022-12-01,costa rica,germany,2,4,fifa world cup,al khor,qatar,True,away_team,december
2022-12-01,belgium,croatia,0,0,fifa world cup,al rayyan,qatar,True,draw,december
2022-12-01,canada,morocco,1,2,fifa world cup,doha,qatar,True,away_team,december
2022-12-02,serbia,switzerland,2,3,fifa world cup,doha,qatar,True,away_team,december
2022-12-02,brazil,cameroon,1,0,fifa world cup,lusail,qatar,True,home_team,december
2022-12-02,ghana,uruguay,0,2,fifa world cup,al wakrah,qatar,True,away_team,december
2022-12-02,portugal,south korea,2,1,fifa world cup,al rayyan,qatar,True,home_team,december
2022-12-03,netherlands,united states,3,1,fifa world cup,al rayyan,qatar,True,home_team,december
2022-12-03,argentina,australia,2,1,fifa world cup,al rayyan,qatar,True,home_team,december
2022-12-04,france,poland,3,1,fifa world cup,doha,qatar,True,home_team,december
2022-12-04,england,senegal,3,0,fifa world cup,al khor,qatar,True,home_team,december
2022-12-05,croatia,japan,1,1,fifa world cup,al wakrah,qatar,True,draw,december
2022-12-05,brazil,south korea,4,1,fifa world cup,doha,qatar,True,home_team,december
2022-12-06,morocco,spain,0,0,fifa world cup,al rayyan,qatar,True,draw,december
2022-12-06,portugal,switzerland,6,1,fifa world cup,lusail,qatar,True,home_team,december
2022-12-09,brazil,croatia,1,1,fifa world cup,al rayyan,qatar,True,draw,december
2022-12-09,argentina,netherlands,2,2,fifa world cup,lusail,qatar,True,draw,december
2022-12-10,morocco,portugal,1,0,fifa world cup,doha,qatar,True,home_team,december
2022-12-10,england,france,1,2,fifa world cup,al khor,qatar,True,away_team,december
2022-12-13,argentina,croatia,3,0,fifa world cup,lusail,qatar,True,home_team,december
2022-12-14,france,morocco,2,0,fifa world cup,al khor,qatar,True,home_team,december
2022-12-17,croatia,morocco,2,1,fifa world cup,al rayyan,qatar,True,home_team,december
2022-12-18,argentina,france,3,3,fifa world cup,lusail,qatar,True,draw,december
2023-09-07,colombia,venezuela,1,0,fifa world cup qualification,barranquilla,colombia,False,home_team,september
2023-09-07,paraguay,peru,0,0,fifa world cup qualification,ciudad del este,paraguay,False,draw,september
2023-09-07,argentina,ecuador,1,0,fifa world cup qualification,buenos aires,argentina,False,home_team,september
2023-09-08,uruguay,chile,3,1,fifa world cup qualification,montevideo,uruguay,False,home_team,september
2023-09-08,brazil,bolivia,5,1,fifa world cup qualification,belém,brazil,False,home_team,september
